cicle;instance;nclasses;solutionreal;solution;mojo;evalsconsumed;besteval;time;cluster
9;jstl-1.0.6 18C.odem;18;[1.0,0.0,1.0,0.5,0.5,1.0,0.0,2.5,];[7, 5, 7, 6, 6, 7, 5, 10];85.71;20003;327;369758 ; [8, 8, 10, 10, 8, 10, 15, 7, 8, 10, 10, 15, 15, 16, 14, 15, 16, 17]
9;jstl-1.0.6 18C.odem;18;[-1.5,1.0,2.0,-1.5,-0.5,1.5,2.0,-0.5,0.5,2.5,];[2, 7, 9, 2, 4, 8, 9, 4, 6, 10];92.86;20008;10920;358648 ; [1, 1, 14, 14, 14, 14, 7, 7, 8, 14, 14, 11, 14, 14, 14, 17, 17, 17]
7;apache_zip 36C.odem;36;[-2.5,1.0,2.5,2.5,-2.5,2.0,-1.0,1.0,-0.5,1.0,-2.0,0.0,];[0, 7, 10, 10, 0, 9, 3, 7, 4, 7, 1, 5];100.0;5934;5934;660610 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
9;jstl-1.0.6 18C.odem;18;[-0.5,-0.5,-2.0,-2.5,2.5,1.5,-2.5,-0.5,1.5,-2.0,-1.5,-2.5,];[4, 4, 1, 0, 10, 8, 0, 4, 8, 1, 2, 0];85.71;20007;3941;375354 ; [11, 11, 11, 11, 11, 11, 17, 17, 11, 17, 17, 11, 17, 17, 17, 17, 17, 17]
8;jstl-1.0.6 18C.odem;18;[0.5,1.0,-2.5,-0.5,2.5,0.0,-1.0,-0.5,-0.5,-2.0,0.5,-0.5,];[6, 7, 0, 4, 10, 5, 3, 4, 4, 1, 6, 4];85.71;20003;3525;383393 ; [14, 14, 14, 14, 14, 14, 14, 17, 14, 17, 14, 14, 17, 17, 14, 17, 17, 17]
8;jstl-1.0.6 18C.odem;18;[-2.5,1.0,-0.5,2.0,1.5,0.0,0.0,0.0,1.5,1.5,1.0,-2.5,1.5,0.0,-2.0,0.0,];[0, 7, 4, 9, 8, 5, 5, 5, 8, 8, 7, 0, 8, 5, 1, 5];85.71;20023;10792;354781 ; [0, 17, 17, 17, 17, 17, 17, 7, 17, 17, 17, 11, 12, 17, 17, 15, 16, 17]
9;jstl-1.0.6 18C.odem;18;[-2.5,1.5,0.0,-1.0,1.5,-1.5,-0.5,0.5,2.5,-2.5,-1.0,1.5,0.0,-1.0,-2.0,1.5,];[0, 8, 5, 3, 8, 2, 4, 6, 10, 0, 3, 8, 5, 3, 1, 8];85.71;20009;9683;349120 ; [17, 9, 10, 17, 9, 17, 17, 17, 9, 9, 10, 11, 12, 13, 17, 15, 16, 17]
8;jstl-1.0.6 18C.odem;18;[2.0,2.5,-2.0,-2.0,-2.5,1.5,1.5,2.0,-1.0,-2.0,2.5,1.5,-2.0,-2.5,];[9, 10, 1, 1, 0, 8, 8, 9, 3, 1, 10, 8, 1, 0];85.71;20020;11259;352392 ; [10, 10, 10, 10, 10, 10, 11, 11, 10, 10, 10, 11, 14, 14, 14, 17, 17, 17]
8;seemp 31C.odem;31;[-0.5,2.0,1.0,1.5,0.0,-1.5,2.0,-0.5,-2.5,-1.0,1.0,2.5,2.0,-2.5,];[4, 9, 7, 8, 5, 2, 9, 4, 0, 3, 7, 10, 9, 0];100.0;3093;3093;236459 ; [27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 30, 26, 30, 30, 30, 30, 26, 26, 27, 30, 30, 30]
7;seemp 31C.odem;31;[-2.0,0.5,-2.5,0.5,2.5,-0.5,1.0,2.0,0.0,-0.5,1.0,-1.5,1.5,-2.5,];[1, 6, 0, 6, 10, 4, 7, 9, 5, 4, 7, 2, 8, 0];100.0;3562;3562;283913 ; [27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 30, 26, 30, 30, 30, 30, 26, 26, 27, 30, 30, 30]
9;seemp 31C.odem;31;[-1.5,0.0,-2.0,0.0,-2.0,0.0,-2.0,-1.0,-1.0,0.5,-2.0,-1.0,0.5,0.0,];[2, 5, 1, 5, 1, 5, 1, 3, 3, 6, 1, 3, 6, 5];100.0;321;321;15917 ; [27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 30, 26, 30, 30, 30, 30, 26, 26, 27, 30, 30, 30]
8;jstl-1.0.6 18C.odem;18;[-2.0,2.0,0.5,-0.5,2.0,0.5,-2.5,0.0,2.0,-2.5,-2.5,2.0,-2.0,1.0,2.5,-2.5,-1.0,0.5,];[1, 9, 6, 4, 9, 6, 0, 5, 9, 0, 0, 9, 1, 7, 10, 0, 3, 6];78.57;20026;3919;350854 ; [17, 17, 17, 17, 17, 17, 11, 11, 11, 17, 17, 11, 17, 17, 17, 17, 17, 17]
9;jstl-1.0.6 18C.odem;18;[-2.0,0.5,-2.5,2.5,-1.0,2.0,-0.5,2.0,1.0,2.0,-1.0,-1.5,0.5,2.5,-0.5,1.0,-2.5,-1.5,];[1, 6, 0, 10, 3, 9, 4, 9, 7, 9, 3, 2, 6, 10, 4, 7, 0, 2];85.71;20012;6967;346038 ; [17, 17, 17, 17, 17, 17, 6, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]
6;apache_zip 36C.odem;36;[1.5,-2.0,0.5,0.5,1.0,-1.0,0.0,1.0,2.5,2.0,-1.5,0.5,];[8, 1, 6, 6, 7, 3, 5, 7, 10, 9, 2, 6];100.0;6585;6585;730304 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
9;jstl-1.0.6 18C.odem;18;[-1.5,-0.5,1.0,-2.0,-0.5,0.0,-1.5,-1.5,-2.5,2.5,-2.0,-1.5,0.0,-2.5,];[2, 4, 7, 1, 4, 5, 2, 2, 0, 10, 1, 2, 5, 0];85.71;20002;2953;369668 ; [1, 1, 11, 11, 5, 5, 6, 7, 11, 11, 11, 11, 12, 13, 14, 15, 16, 17]
8;apache_zip 36C.odem;36;[0.0,2.0,0.0,2.5,0.0,1.0,-1.5,-1.5,0.0,0.5,2.0,-1.0,];[5, 9, 5, 10, 5, 7, 2, 2, 5, 6, 9, 3];100.0;5124;5124;553743 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
9;apache_zip 36C.odem;36;[1.0,2.0,-1.5,-1.5,2.5,-1.5,0.5,-1.5,2.5,0.0,-1.0,-1.0,];[7, 9, 2, 2, 10, 2, 6, 2, 10, 5, 3, 3];100.0;5111;5111;566004 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
3;apache_zip 36C.odem;36;[-2.0,0.5,-0.5,2.0,0.5,0.0,0.0,-2.0,-1.5,-2.0,0.5,-1.0,-1.0,-2.0,];[1, 6, 4, 9, 6, 5, 5, 1, 2, 1, 6, 3, 3, 1];100.0;10563;10563;1244411 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
6;apache_zip 36C.odem;36;[-2.0,1.0,-2.0,2.0,2.5,-2.0,1.0,2.5,0.0,1.0,-2.0,1.5,0.5,0.5,1.0,-0.5,];[1, 7, 1, 9, 10, 1, 7, 10, 5, 7, 1, 8, 6, 6, 7, 4];100.0;5004;5004;545629 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
4;jnanoxml 25C.odem;25;[-2.5,0.0,-1.0,-0.5,0.0,2.0,-2.5,-2.5,-2.0,0.0,];[0, 5, 3, 4, 5, 9, 0, 0, 1, 5];90.91;20013;1267;901286 ; [5, 11, 18, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
6;seemp 31C.odem;31;[-2.5,-1.5,1.5,2.0,2.0,-2.0,-2.0,-0.5,1.5,-2.5,1.5,-1.5,-2.5,-2.5,-0.5,-0.5,];[0, 2, 8, 9, 9, 1, 1, 4, 8, 0, 8, 2, 0, 0, 4, 4];100.0;10950;10950;822267 ; [27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 30, 26, 30, 30, 30, 30, 26, 26, 27, 30, 30, 30]
0;seemp 31C.odem;31;[2.5,-2.0,2.0,-1.5,0.5,-0.5,-1.0,-0.5,0.5,-2.5,2.5,1.5,0.0,1.5,-1.5,-1.0,2.0,1.5,];[10, 1, 9, 2, 6, 4, 3, 4, 6, 0, 10, 8, 5, 8, 2, 3, 9, 8];100.0;16541;16541;1273222 ; [27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 30, 26, 30, 30, 30, 30, 26, 26, 27, 30, 30, 30]
5;seemp 31C.odem;31;[-0.5,-2.0,-0.5,1.0,-0.5,0.5,-2.0,-1.0,-1.0,2.5,-1.0,-1.0,0.0,-1.0,];[4, 1, 4, 7, 4, 6, 1, 3, 3, 10, 3, 3, 5, 3];100.0;17073;17073;1279864 ; [27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 30, 26, 30, 30, 30, 30, 26, 26, 27, 30, 30, 30]
1;apache_zip 36C.odem;36;[2.0,1.5,-2.5,0.0,-2.5,-1.0,-1.5,0.5,0.0,1.5,-1.0,-2.0,-1.0,-1.5,];[9, 8, 0, 5, 0, 3, 2, 6, 5, 8, 3, 1, 3, 2];100.0;12431;12431;1406046 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
7;seemp 31C.odem;31;[0.5,-1.5,0.0,0.0,2.0,1.0,-2.0,-2.0,0.5,0.0,-0.5,2.0,2.0,2.5,-2.5,2.5,];[6, 2, 5, 5, 9, 7, 1, 1, 6, 5, 4, 9, 9, 10, 0, 10];100.0;6152;6152;457515 ; [27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 30, 26, 30, 30, 30, 30, 26, 26, 27, 30, 30, 30]
3;seemp 31C.odem;31;[0.5,0.0,0.0,1.0,-2.0,1.5,-0.5,-0.5,-2.0,1.0,-0.5,0.5,-1.0,-2.5,0.5,0.5,-0.5,-2.0,];[6, 5, 5, 7, 1, 8, 4, 4, 1, 7, 4, 6, 3, 0, 6, 6, 4, 1];96.43;20005;504;1454260 ; [30, 30, 30, 30, 4, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]
2;seemp 31C.odem;31;[0.0,-1.0,2.0,-2.0,1.0,1.5,2.0,-2.0,2.0,1.5,-0.5,-1.0,-0.5,-2.0,1.5,-1.5,];[5, 3, 9, 1, 7, 8, 9, 1, 9, 8, 4, 3, 4, 1, 8, 2];92.86;20026;15902;1489312 ; [30, 30, 30, 30, 30, 30, 30, 30, 30, 9, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]
5;jnanoxml 25C.odem;25;[-2.5,0.0,-0.5,-0.5,0.5,-1.0,0.0,-2.0,];[0, 5, 4, 4, 6, 3, 5, 1];90.91;20003;3273;919556 ; [0, 1, 2, 3, 4, 22, 6, 7, 8, 9, 10, 22, 12, 13, 14, 15, 16, 17, 18, 22, 20, 21, 22, 23, 24]
2;seemp 31C.odem;31;[1.5,-2.5,1.5,-2.5,2.5,2.5,2.0,-1.0,-2.0,0.5,0.5,0.5,-2.5,-0.5,-2.5,-2.0,2.0,2.5,];[8, 0, 8, 0, 10, 10, 9, 3, 1, 6, 6, 6, 0, 4, 0, 1, 9, 10];100.0;19956;19956;1492684 ; [27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 30, 26, 30, 30, 30, 30, 26, 26, 27, 30, 30, 30]
0;seemp 31C.odem;31;[0.0,0.0,-1.0,1.0,1.5,-0.5,2.0,-0.5,-1.5,0.5,1.5,-2.0,0.0,1.5,-2.5,0.5,];[5, 5, 3, 7, 8, 4, 9, 4, 2, 6, 8, 1, 5, 8, 0, 6];96.43;20032;719;1507488 ; [30, 30, 30, 30, 30, 30, 30, 30, 30, 9, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]
2;seemp 31C.odem;31;[-0.5,-0.5,2.0,-2.0,2.5,-2.0,-2.5,2.0,-0.5,1.5,-2.5,-1.0,-2.5,-2.0,];[4, 4, 9, 1, 10, 1, 0, 9, 4, 8, 0, 3, 0, 1];96.43;20006;2207;1527333 ; [24, 30, 30, 30, 30, 30, 30, 30, 30, 30, 24, 30, 30, 30, 24, 30, 30, 30, 24, 30, 30, 24, 24, 24, 24, 30, 30, 30, 30, 30, 30]
1;seemp 31C.odem;31;[1.0,-0.5,-0.5,-2.0,-1.0,-0.5,0.0,1.0,0.0,-1.5,1.5,-0.5,2.5,-1.5,-2.5,1.0,2.5,2.5,];[7, 4, 4, 1, 3, 4, 5, 7, 5, 2, 8, 4, 10, 2, 0, 7, 10, 10];92.86;20026;16936;1544082 ; [30, 30, 30, 30, 30, 30, 30, 30, 30, 9, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]
1;udt-java 56C.odem;56;[1.0,0.0,0.0,2.0,1.0,0.0,];[7, 5, 5, 9, 7, 5];100.0;4181;4181;1641504 ; [18, 24, 46, 55, 29, 53, 47, 18, 46, 46, 18, 29, 18, 53, 16, 30, 16, 24, 18, 20, 20, 27, 23, 23, 24, 55, 26, 27, 30, 29, 30, 34, 36, 53, 34, 53, 36, 53, 38, 46, 52, 42, 42, 48, 48, 52, 46, 47, 48, 54, 53, 54, 52, 53, 54, 55]
9;seemp 31C.odem;31;[2.5,-0.5,-2.5,2.5,-2.0,-2.0,-1.0,2.5,2.5,0.0,-2.5,2.0,1.5,2.5,1.5,-1.0,];[10, 4, 0, 10, 1, 1, 3, 10, 10, 5, 0, 9, 8, 10, 8, 3];100.0;3125;3125;225649 ; [27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 30, 26, 30, 30, 30, 30, 26, 26, 27, 30, 30, 30]
5;jnanoxml 25C.odem;25;[1.5,1.0,2.0,1.0,-0.5,0.0,2.5,0.0,2.0,-2.5,];[8, 7, 9, 7, 4, 5, 10, 5, 9, 0];86.36;20007;6619;833458 ; [14, 14, 15, 20, 20, 23, 19, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
6;jnanoxml 25C.odem;25;[-2.5,0.0,-0.5,-0.5,2.0,-1.5,-2.0,-2.0,];[0, 5, 4, 4, 9, 2, 1, 1];90.91;20001;10718;857522 ; [19, 1, 16, 16, 4, 5, 6, 7, 8, 16, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
6;jnanoxml 25C.odem;25;[2.0,0.0,0.5,0.0,-2.0,1.0,1.0,1.5,0.0,-2.0,];[9, 5, 6, 5, 1, 7, 7, 8, 5, 1];90.91;20010;6785;831031 ; [3, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
8;jnanoxml 25C.odem;25;[0.5,-0.5,-1.0,-0.5,2.0,-1.0,-1.0,-0.5,];[6, 4, 3, 4, 9, 3, 3, 4];86.36;20014;1921;830695 ; [4, 14, 4, 12, 4, 5, 18, 7, 18, 17, 17, 11, 12, 14, 14, 23, 16, 17, 18, 19, 20, 21, 22, 23, 24]
7;jnanoxml 25C.odem;25;[-2.0,0.0,-0.5,-0.5,2.0,-1.0,-1.0,-2.5,];[1, 5, 4, 4, 9, 3, 3, 0];90.91;20015;16044;837599 ; [22, 8, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
8;jnanoxml 25C.odem;25;[0.0,0.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.5,-0.5,1.5,];[5, 5, 1, 5, 1, 1, 1, 0, 4, 8];100.0;11589;11589;490560 ; [6, 20, 2, 3, 20, 7, 6, 7, 18, 9, 17, 19, 14, 14, 14, 23, 16, 17, 18, 19, 20, 21, 22, 23, 24]
4;jnanoxml 25C.odem;25;[-2.5,0.0,-1.0,-2.5,-1.5,0.0,2.5,-0.5,-1.0,-2.5,-0.5,-0.5,];[0, 5, 3, 0, 2, 5, 10, 4, 3, 0, 4, 4];90.91;20021;9811;859816 ; [11, 10, 10, 22, 19, 21, 11, 7, 10, 19, 10, 11, 21, 19, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
5;jnanoxml 25C.odem;25;[2.5,1.0,0.5,1.0,1.5,-0.5,-0.5,2.5,-0.5,1.5,1.5,0.5,];[10, 7, 6, 7, 8, 4, 4, 10, 4, 8, 8, 6];81.82;20003;5239;858079 ; [0, 1, 2, 24, 4, 21, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
4;jnanoxml 25C.odem;25;[-1.0,2.5,-2.5,0.5,0.0,0.0,0.5,-2.0,-1.0,1.0,-1.0,0.0,0.0,0.0,];[3, 10, 0, 6, 5, 5, 6, 1, 3, 7, 3, 5, 5, 5];77.27;20002;18373;847673 ; [1, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
6;jnanoxml 25C.odem;25;[-2.0,0.0,-2.0,-1.0,-1.0,0.0,1.0,-0.5,0.5,-2.5,1.5,0.0,];[1, 5, 1, 3, 3, 5, 7, 4, 6, 0, 8, 5];86.36;20005;7526;830626 ; [6, 1, 2, 17, 4, 5, 6, 7, 8, 9, 10, 19, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
5;jnanoxml 25C.odem;25;[2.5,-1.5,-0.5,0.5,-2.0,1.0,2.5,-1.5,2.5,-2.5,1.0,-2.0,1.0,1.0,];[10, 2, 4, 6, 1, 7, 10, 2, 10, 0, 7, 1, 7, 7];77.27;20010;1966;845336 ; [23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 24, 24, 24, 24, 24, 23, 23, 23, 23, 23, 23, 23, 24]
6;jnanoxml 25C.odem;25;[1.0,-2.0,1.0,0.5,0.0,-2.0,-1.5,0.5,0.5,0.5,2.0,0.5,-0.5,2.5,1.5,-1.0,];[7, 1, 7, 6, 5, 1, 2, 6, 6, 6, 9, 6, 4, 10, 8, 3];77.27;20011;2326;836353 ; [0, 4, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
7;jnanoxml 25C.odem;25;[1.0,2.0,2.0,-0.5,-0.5,0.5,2.0,1.0,-0.5,-2.0,];[7, 9, 9, 4, 4, 6, 9, 7, 4, 1];90.91;20000;13566;891398 ; [0, 3, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
6;jnanoxml 25C.odem;25;[-0.5,-0.5,2.5,0.5,2.5,1.5,1.0,-2.5,2.0,2.5,0.5,2.5,0.5,0.0,];[4, 4, 10, 6, 10, 8, 7, 0, 9, 10, 6, 10, 6, 5];81.82;20015;4696;858474 ; [3, 20, 2, 3, 20, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
7;jnanoxml 25C.odem;25;[-1.0,0.0,-1.5,-1.0,-0.5,1.0,0.5,-2.0,0.0,-1.5,2.5,-2.5,];[3, 5, 2, 3, 4, 7, 6, 1, 5, 2, 10, 0];81.82;20009;5250;850684 ; [7, 4, 3, 3, 4, 5, 7, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
4;jnanoxml 25C.odem;25;[-2.5,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,2.0,-1.5,-2.0,-1.0,-1.5,-2.5,];[0, 5, 3, 5, 7, 5, 5, 5, 5, 6, 9, 2, 1, 3, 2, 0];86.36;20021;7617;858447 ; [0, 1, 2, 3, 4, 19, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
6;jnanoxml 25C.odem;25;[0.5,-0.5,-2.0,2.0,2.0,-2.0,-0.5,-2.0,-2.5,2.5,-1.0,-1.0,-0.5,-1.0,1.0,0.5,-2.0,-2.0,];[6, 4, 1, 9, 9, 1, 4, 1, 0, 10, 3, 3, 4, 3, 7, 6, 1, 1];77.27;20016;18885;830757 ; [21, 1, 2, 3, 4, 19, 6, 7, 8, 9, 10, 19, 12, 13, 14, 19, 16, 17, 18, 19, 20, 21, 22, 23, 24]
7;jnanoxml 25C.odem;25;[2.5,0.0,0.0,1.5,-1.5,1.0,-1.5,1.0,0.0,0.5,2.5,-0.5,0.0,1.5,2.5,1.0,1.0,-1.0,];[10, 5, 5, 8, 2, 7, 2, 7, 5, 6, 10, 4, 5, 8, 10, 7, 7, 3];72.73;20019;13811;824682 ; [24, 6, 6, 24, 7, 5, 6, 7, 24, 24, 24, 24, 24, 24, 24, 24, 16, 24, 24, 24, 24, 24, 24, 24, 24]
7;jnanoxml 25C.odem;25;[0.5,2.5,1.0,0.0,-2.0,-0.5,2.0,1.5,-0.5,1.5,-2.0,2.5,-2.5,-2.0,0.0,1.5,];[6, 10, 7, 5, 1, 4, 9, 8, 4, 8, 1, 10, 0, 1, 5, 8];72.73;20016;3548;850855 ; [3, 5, 3, 3, 5, 5, 22, 16, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
4;jnanoxml 25C.odem;25;[2.5,1.5,1.0,2.5,-2.0,-1.5,-2.0,2.5,0.5,-2.0,1.5,0.0,2.5,1.0,0.5,-1.5,2.0,0.0,];[10, 8, 7, 10, 1, 2, 1, 10, 6, 1, 8, 5, 10, 7, 6, 2, 9, 5];77.27;20010;3085;879502 ; [18, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 22, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
5;jnanoxml 25C.odem;25;[0.0,1.5,2.5,2.0,-1.0,2.0,1.0,1.0,-2.5,2.5,0.0,2.0,-1.0,0.5,0.0,0.5,];[5, 8, 10, 9, 3, 9, 7, 7, 0, 10, 5, 9, 3, 6, 5, 6];86.36;20009;16378;874049 ; [13, 13, 17, 3, 13, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
5;jnanoxml 25C.odem;25;[0.5,-2.5,0.0,2.5,-2.0,-1.0,0.5,-1.0,1.5,-1.0,1.5,0.0,2.0,-1.0,2.0,0.0,-0.5,-0.5,];[6, 0, 5, 10, 1, 3, 6, 3, 8, 3, 8, 5, 9, 3, 9, 5, 4, 4];68.18;20008;246;872016 ; [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 17, 11, 12, 13, 14, 23, 19, 17, 18, 19, 20, 21, 22, 23, 24]
7;jnanoxml 25C.odem;25;[0.5,-1.5,-2.0,-2.5,0.0,-1.5,-1.0,2.0,-2.0,1.5,1.0,-1.0,-0.5,-1.0,];[6, 2, 1, 0, 5, 2, 3, 9, 1, 8, 7, 3, 4, 3];72.73;20019;11176;879221 ; [17, 1, 24, 24, 4, 5, 6, 24, 8, 24, 10, 11, 13, 13, 24, 17, 17, 17, 18, 23, 20, 24, 22, 23, 24]
7;apache_zip 36C.odem;36;[0.0,1.5,-1.0,-1.0,1.5,-0.5,-0.5,-2.0,0.5,2.0,0.0,-0.5,-2.5,-2.5,];[5, 8, 3, 3, 8, 4, 4, 1, 6, 9, 5, 4, 0, 0];100.0;4674;4674;490218 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
4;apache_zip 36C.odem;36;[0.5,-1.5,1.0,2.5,0.0,-0.5,1.5,1.0,1.0,-2.0,1.0,-2.5,-2.5,0.0,1.0,2.0,0.5,-0.5,];[6, 2, 7, 10, 5, 4, 8, 7, 7, 1, 7, 0, 0, 5, 7, 9, 6, 4];100.0;9901;9901;1041342 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
1;javaocr 59C.odem;59;[2.5,-0.5,0.0,2.5,2.5,2.5,];[10, 4, 5, 10, 10, 10];100.0;4535;4535;1953797 ; [17, 57, 57, 57, 57, 17, 17, 17, 17, 57, 13, 13, 13, 13, 16, 16, 16, 17, 57, 57, 26, 57, 24, 24, 24, 26, 26, 30, 30, 30, 30, 37, 37, 37, 37, 37, 37, 37, 47, 54, 54, 54, 57, 57, 58, 57, 58, 47, 57, 54, 54, 54, 54, 54, 54, 57, 57, 57, 58]
0;apache_zip 36C.odem;36;[-1.0,-0.5,2.5,1.5,1.0,2.0,0.0,-2.5,2.5,-2.0,-1.0,-2.5,-1.0,-0.5,-1.0,0.5,];[3, 4, 10, 8, 7, 9, 5, 0, 10, 1, 3, 0, 3, 4, 3, 6];100.0;17221;17221;1952523 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
8;apache_zip 36C.odem;36;[-1.5,0.0,0.0,1.5,0.5,0.5,1.0,-0.5,1.0,-0.5,-1.5,1.5,-2.0,0.5,-1.0,-1.0,];[2, 5, 5, 8, 6, 6, 7, 4, 7, 4, 2, 8, 1, 6, 3, 3];100.0;11044;11044;1169328 ; [5, 5, 5, 5, 5, 5, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
